t_ms,V_mV,m,h,n
45.74,0.0126,0.05302,0.596,0.31778
45.75,0.0126,0.05302,0.596,0.31778
45.76,0.0125,0.05302,0.596,0.31779
45.77,0.0125,0.05302,0.596,0.31779
45.78,0.0125,0.05302,0.596,0.31779
45.79,0.0124,0.05302,0.596,0.31779
45.8,0.0124,0.05302,0.596,0.31779
45.81,0.0123,0.05302,0.596,0.31779
45.82,0.0123,0.05302,0.596,0.31779
45.83,0.0122,0.05302,0.596,0.31779
45.84,0.0122,0.05302,0.596,0.31779
45.85,0.0121,0.05302,0.596,0.31779
45.86,0.0121,0.05301,0.596,0.31779
45.87,0.012,0.05301,0.596,0.31779
45.88,0.012,0.05301,0.596,0.31779
45.89,0.0119,0.05301,0.596,0.31779
45.9,0.0119,0.05301,0.596,0.31779
45.91,0.0119,0.05301,0.596,0.31779
45.92,0.0118,0.05301,0.596,0.31779
45.93,0.0118,0.05301,0.596,0.31779
45.94,0.0117,0.05301,0.596,0.31779
45.95,0.0117,0.05301,0.596,0.31779
45.96,0.0116,0.05301,0.596,0.31779
45.97,0.0116,0.05301,0.596,0.31779
45.98,0.0115,0.05301,0.596,0.31779
45.99,0.0115,0.05301,0.596,0.31779
46.0,0.0114,0.05301,0.596,0.31779
46.01,0.0114,0.05301,0.59599,0.31779
46.02,0.0114,0.05301,0.59599,0.31779
46.03,0.0113,0.05301,0.59599,0.31779
46.04,0.0113,0.05301,0.59599,0.31779
46.05,0.0112,0.05301,0.59599,0.31779
46.06,0.0112,0.05301,0.59599,0.31779
46.07,0.0111,0.05301,0.59599,0.31779
46.08,0.0111,0.05301,0.59599,0.31779
46.09,0.011,0.05301,0.59599,0.31779
46.1,0.011,0.05301,0.59599,0.31779
46.11,0.0109,0.05301,0.59599,0.31779
46.12,0.0109,0.05301,0.59599,0.31779
46.13,0.0109,0.05301,0.59599,0.31779
46.14,0.0108,0.05301,0.59599,0.31779
46.15,0.0108,0.05301,0.59599,0.31779
46.16,0.0107,0.05301,0.59599,0.31779
46.17,0.0107,0.05301,0.59599,0.31779
46.18,0.0106,0.05301,0.59599,0.31779
46.19,0.0106,0.05301,0.59599,0.31779
46.2,0.0105,0.05301,0.59599,0.31779
46.21,0.0105,0.053,0.59599,0.31779
46.22,0.0105,0.053,0.59599,0.31779
46.23,0.0104,0.053,0.59599,0.31779
46.24,0.0104,0.053,0.59599,0.31779
46.25,0.0103,0.053,0.59599,0.31779
46.26,0.0103,0.053,0.59599,0.31779
46.27,0.0102,0.053,0.59599,0.31779
46.28,0.0102,0.053,0.59599,0.31779
46.29,0.0101,0.053,0.59599,0.31779
46.3,0.0101,0.053,0.59599,0.31779
46.31,0.0101,0.053,0.59599,0.31779
46.32,0.01,0.053,0.59599,0.31779
46.33,0.01,0.053,0.59599,0.31779
46.34,0.0099,0.053,0.59599,0.31779
46.35,0.0099,0.053,0.59599,0.31779
46.36,0.0098,0.053,0.59598,0.31779
46.37,0.0098,0.053,0.59598,0.31779
46.38,0.0097,0.053,0.59598,0.31779
46.39,0.0097,0.053,0.59598,0.31779
46.4,0.0097,0.053,0.59598,0.31779
46.41,0.0096,0.053,0.59598,0.31779
46.42,0.0096,0.053,0.59598,0.31779
46.43,0.0095,0.053,0.59598,0.31779
46.44,0.0095,0.053,0.59598,0.31779
46.45,0.0094,0.053,0.59598,0.31779
46.46,0.0094,0.053,0.59598,0.31779
46.47,0.0094,0.053,0.59598,0.31779
46.48,0.0093,0.053,0.59598,0.31779
46.49,0.0093,0.053,0.59598,0.31779
46.5,0.0092,0.053,0.59598,0.31779
46.51,0.0092,0.053,0.59598,0.31779
46.52,0.0091,0.053,0.59598,0.31779
46.53,0.0091,0.053,0.59598,0.31779
46.54,0.0091,0.053,0.59598,0.31779
46.55,0.009,0.053,0.59598,0.31779
46.56,0.009,0.053,0.59598,0.31779
46.57,0.0089,0.05299,0.59598,0.31779
46.58,0.0089,0.05299,0.59598,0.31779
46.59,0.0088,0.05299,0.59598,0.31779
46.6,0.0088,0.05299,0.59598,0.31779
46.61,0.0088,0.05299,0.59598,0.31779
46.62,0.0087,0.05299,0.59598,0.31779
46.63,0.0087,0.05299,0.59598,0.31779
46.64,0.0086,0.05299,0.59598,0.31779
46.65,0.0086,0.05299,0.59598,0.31779
46.66,0.0086,0.05299,0.59598,0.31779
46.67,0.0085,0.05299,0.59598,0.31779
46.68,0.0085,0.05299,0.59598,0.31779
46.69,0.0084,0.05299,0.59598,0.31779
46.7,0.0084,0.05299,0.59598,0.31779
46.71,0.0083,0.05299,0.59598,0.31779
46.72,0.0083,0.05299,0.59598,0.31779
46.73,0.0083,0.05299,0.59598,0.31779
46.74,0.0082,0.05299,0.59598,0.31779
46.75,0.0082,0.05299,0.59598,0.31779
46.76,0.0081,0.05299,0.59598,0.31779
46.77,0.0081,0.05299,0.59598,0.31779
46.78,0.0081,0.05299,0.59598,0.31779
46.79,0.008,0.05299,0.59598,0.31779
46.8,0.008,0.05299,0.59598,0.31779
46.81,0.0079,0.05299,0.59598,0.31779
46.82,0.0079,0.05299,0.59598,0.31779
46.83,0.0079,0.05299,0.59598,0.31779
46.84,0.0078,0.05299,0.59598,0.31779
46.85,0.0078,0.05299,0.59598,0.31779
46.86,0.0077,0.05299,0.59598,0.31779
46.87,0.0077,0.05299,0.59598,0.31779
46.88,0.0077,0.05299,0.59597,0.31779
46.89,0.0076,0.05299,0.59597,0.31779
46.9,0.0076,0.05299,0.59597,0.31779
46.91,0.0075,0.05299,0.59597,0.31779
46.92,0.0075,0.05299,0.59597,0.31779
46.93,0.0075,0.05299,0.59597,0.31779
46.94,0.0074,0.05298,0.59597,0.31779
46.95,0.0074,0.05298,0.59597,0.31779
46.96,0.0073,0.05298,0.59597,0.31779
46.97,0.0073,0.05298,0.59597,0.31779
46.98,0.0073,0.05298,0.59597,0.31779
46.99,0.0072,0.05298,0.59597,0.31779
47.0,0.0072,0.05298,0.59597,0.31779
47.01,0.0071,0.05298,0.59597,0.31779
47.02,0.0071,0.05298,0.59597,0.31779
47.03,0.0071,0.05298,0.59597,0.31779
47.04,0.007,0.05298,0.59597,0.31779
47.05,0.007,0.05298,0.59597,0.31779
47.06,0.007,0.05298,0.59597,0.31779
47.07,0.0069,0.05298,0.59597,0.31779
47.08,0.0069,0.05298,0.59597,0.31779
47.09,0.0068,0.05298,0.59597,0.31779
47.1,0.0068,0.05298,0.59597,0.31779
47.11,0.0068,0.05298,0.59597,0.31779
47.12,0.0067,0.05298,0.59597,0.31779
47.13,0.0067,0.05298,0.59597,0.31779
47.14,0.0066,0.05298,0.59597,0.31779
47.15,0.0066,0.05298,0.59597,0.31779
47.16,0.0066,0.05298,0.59597,0.31779
47.17,0.0065,0.05298,0.59597,0.31779
47.18,0.0065,0.05298,0.59597,0.31779
47.19,0.0065,0.05298,0.59597,0.31779
47.2,0.0064,0.05298,0.59597,0.31779
47.21,0.0064,0.05298,0.59597,0.31779
47.22,0.0064,0.05298,0.59597,0.31779
47.23,0.0063,0.05298,0.59597,0.31779
47.24,0.0063,0.05298,0.59597,0.31779
47.25,0.0062,0.05298,0.59597,0.31779
47.26,0.0062,0.05298,0.59597,0.31779
47.27,0.0062,0.05298,0.59597,0.31779
47.28,0.0061,0.05298,0.59597,0.31779
47.29,0.0061,0.05298,0.59597,0.31779
47.3,0.0061,0.05298,0.59597,0.31779
47.31,0.006,0.05298,0.59597,0.31779
47.32,0.006,0.05298,0.59597,0.31779
47.33,0.006,0.05298,0.59597,0.31779
47.34,0.0059,0.05298,0.59597,0.31779
47.35,0.0059,0.05297,0.59597,0.31779
47.36,0.0058,0.05297,0.59597,0.31779
47.37,0.0058,0.05297,0.59597,0.31779
47.38,0.0058,0.05297,0.59597,0.31779
47.39,0.0057,0.05297,0.59597,0.31779
47.4,0.0057,0.05297,0.59597,0.31779
47.41,0.0057,0.05297,0.59597,0.31779
47.42,0.0056,0.05297,0.59597,0.31779
47.43,0.0056,0.05297,0.59597,0.31779
47.44,0.0056,0.05297,0.59597,0.31779
47.45,0.0055,0.05297,0.59597,0.31779
47.46,0.0055,0.05297,0.59597,0.31779
47.47,0.0055,0.05297,0.59597,0.31779
47.48,0.0054,0.05297,0.59597,0.31779
47.49,0.0054,0.05297,0.59597,0.31779
47.5,0.0054,0.05297,0.59597,0.31779
47.51,0.0053,0.05297,0.59597,0.31779
47.52,0.0053,0.05297,0.59597,0.31779
47.53,0.0053,0.05297,0.59597,0.31779
47.54,0.0052,0.05297,0.59597,0.31779
47.55,0.0052,0.05297,0.59597,0.31779
47.56,0.0052,0.05297,0.59597,0.31779
47.57,0.0051,0.05297,0.59597,0.31779
47.58,0.0051,0.05297,0.59597,0.31779
47.59,0.0051,0.05297,0.59597,0.31779
47.6,0.005,0.05297,0.59597,0.31779
47.61,0.005,0.05297,0.59597,0.31779
47.62,0.005,0.05297,0.59597,0.31779
47.63,0.0049,0.05297,0.59597,0.31779
47.64,0.0049,0.05297,0.59597,0.31779
47.65,0.0049,0.05297,0.59597,0.31779
47.66,0.0048,0.05297,0.59597,0.31779
47.67,0.0048,0.05297,0.59597,0.31779
47.68,0.0048,0.05297,0.59597,0.31779
47.69,0.0047,0.05297,0.59597,0.31779
47.7,0.0047,0.05297,0.59597,0.31779
47.71,0.0047,0.05297,0.59597,0.31779
47.72,0.0046,0.05297,0.59597,0.31779
47.73,0.0046,0.05297,0.59597,0.31779
47.74,0.0046,0.05297,0.59597,0.31779
47.75,0.0045,0.05297,0.59597,0.31779
47.76,0.0045,0.05297,0.59597,0.31779
47.77,0.0045,0.05297,0.59597,0.31779
47.78,0.0045,0.05297,0.59597,0.31779
47.79,0.0044,0.05297,0.59597,0.31779
47.8,0.0044,0.05296,0.59597,0.31779
47.81,0.0044,0.05296,0.59597,0.31779
47.82,0.0043,0.05296,0.59597,0.31779
47.83,0.0043,0.05296,0.59597,0.31779
47.84,0.0043,0.05296,0.59597,0.31779
47.85,0.0042,0.05296,0.59597,0.31779
47.86,0.0042,0.05296,0.59597,0.31779
47.87,0.0042,0.05296,0.59597,0.31779
47.88,0.0041,0.05296,0.59597,0.31779
47.89,0.0041,0.05296,0.59597,0.31779
47.9,0.0041,0.05296,0.59597,0.31779
47.91,0.0041,0.05296,0.59597,0.31779
47.92,0.004,0.05296,0.59597,0.31779
47.93,0.004,0.05296,0.59597,0.31779
47.94,0.004,0.05296,0.59597,0.31779
47.95,0.0039,0.05296,0.59597,0.31779
47.96,0.0039,0.05296,0.59597,0.31779
47.97,0.0039,0.05296,0.59597,0.31779
47.98,0.0039,0.05296,0.59597,0.31779
47.99,0.0038,0.05296,0.59597,0.31779
48.0,0.0038,0.05296,0.59597,0.31779
48.01,0.0038,0.05296,0.59597,0.31779
48.02,0.0037,0.05296,0.59597,0.31779
48.03,0.0037,0.05296,0.59597,0.31779
48.04,0.0037,0.05296,0.59597,0.31779
48.05,0.0037,0.05296,0.59597,0.31779
48.06,0.0036,0.05296,0.59597,0.31779
48.07,0.0036,0.05296,0.59597,0.31779
48.08,0.0036,0.05296,0.59597,0.31779
48.09,0.0035,0.05296,0.59597,0.31779
48.1,0.0035,0.05296,0.59597,0.31779
48.11,0.0035,0.05296,0.59597,0.31779
48.12,0.0035,0.05296,0.59597,0.31779
48.13,0.0034,0.05296,0.59597,0.31779
48.14,0.0034,0.05296,0.59597,0.31779
48.15,0.0034,0.05296,0.59597,0.31779
48.16,0.0034,0.05296,0.59597,0.31779
48.17,0.0033,0.05296,0.59597,0.31779
48.18,0.0033,0.05296,0.59597,0.31779
48.19,0.0033,0.05296,0.59597,0.31779
48.2,0.0033,0.05296,0.59597,0.31779
48.21,0.0032,0.05296,0.59597,0.31779
48.22,0.0032,0.05296,0.59597,0.31779
48.23,0.0032,0.05296,0.59597,0.31779
48.24,0.0031,0.05296,0.59597,0.31779
48.25,0.0031,0.05296,0.59597,0.31779
48.26,0.0031,0.05296,0.59597,0.31778
48.27,0.0031,0.05296,0.59597,0.31778
48.28,0.003,0.05296,0.59597,0.31778
48.29,0.003,0.05296,0.59597,0.31778
48.3,0.003,0.05296,0.59597,0.31778
48.31,0.003,0.05296,0.59597,0.31778
48.32,0.0029,0.05295,0.59597,0.31778
48.33,0.0029,0.05295,0.59597,0.31778
48.34,0.0029,0.05295,0.59597,0.31778
48.35,0.0029,0.05295,0.59597,0.31778
48.36,0.0028,0.05295,0.59597,0.31778
48.37,0.0028,0.05295,0.59597,0.31778
48.38,0.0028,0.05295,0.59597,0.31778
48.39,0.0028,0.05295,0.59597,0.31778
48.4,0.0028,0.05295,0.59597,0.31778
48.41,0.0027,0.05295,0.59597,0.31778
48.42,0.0027,0.05295,0.59597,0.31778
48.43,0.0027,0.05295,0.59597,0.31778
48.44,0.0027,0.05295,0.59597,0.31778
48.45,0.0026,0.05295,0.59597,0.31778
48.46,0.0026,0.05295,0.59597,0.31778
48.47,0.0026,0.05295,0.59597,0.31778
48.48,0.0026,0.05295,0.59597,0.31778
48.49,0.0025,0.05295,0.59597,0.31778
48.5,0.0025,0.05295,0.59597,0.31778
48.51,0.0025,0.05295,0.59597,0.31778
48.52,0.0025,0.05295,0.59597,0.31778
48.53,0.0024,0.05295,0.59597,0.31778
48.54,0.0024,0.05295,0.59597,0.31778
48.55,0.0024,0.05295,0.59597,0.31778
48.56,0.0024,0.05295,0.59597,0.31778
48.57,0.0024,0.05295,0.59597,0.31778
48.58,0.0023,0.05295,0.59597,0.31778
48.59,0.0023,0.05295,0.59597,0.31778
48.6,0.0023,0.05295,0.59597,0.31778
48.61,0.0023,0.05295,0.59597,0.31778
48.62,0.0023,0.05295,0.59597,0.31778
48.63,0.0022,0.05295,0.59597,0.31778
48.64,0.0022,0.05295,0.59597,0.31778
48.65,0.0022,0.05295,0.59597,0.31778
48.66,0.0022,0.05295,0.59597,0.31778
48.67,0.0021,0.05295,0.59597,0.31778
48.68,0.0021,0.05295,0.59597,0.31778
48.69,0.0021,0.05295,0.59597,0.31778
48.7,0.0021,0.05295,0.59597,0.31778
48.71,0.0021,0.05295,0.59597,0.31778
48.72,0.002,0.05295,0.59597,0.31778
48.73,0.002,0.05295,0.59597,0.31778
48.74,0.002,0.05295,0.59597,0.31778
48.75,0.002,0.05295,0.59597,0.31778
48.76,0.002,0.05295,0.59597,0.31778
48.77,0.0019,0.05295,0.59597,0.31778
48.78,0.0019,0.05295,0.59597,0.31778
48.79,0.0019,0.05295,0.59597,0.31778
48.8,0.0019,0.05295,0.59597,0.31778
48.81,0.0019,0.05295,0.59597,0.31778
48.82,0.0018,0.05295,0.59597,0.31778
48.83,0.0018,0.05295,0.59597,0.31778
48.84,0.0018,0.05295,0.59597,0.31778
48.85,0.0018,0.05295,0.59597,0.31778
48.86,0.0018,0.05295,0.59597,0.31778
48.87,0.0018,0.05295,0.59597,0.31778
48.88,0.0017,0.05295,0.59597,0.31778
48.89,0.0017,0.05295,0.59597,0.31778
48.9,0.0017,0.05295,0.59597,0.31778
48.91,0.0017,0.05295,0.59597,0.31778
48.92,0.0017,0.05295,0.59597,0.31778
48.93,0.0016,0.05295,0.59597,0.31778
48.94,0.0016,0.05295,0.59598,0.31778
48.95,0.0016,0.05295,0.59598,0.31778
48.96,0.0016,0.05295,0.59598,0.31778
48.97,0.0016,0.05295,0.59598,0.31778
48.98,0.0016,0.05295,0.59598,0.31778
48.99,0.0015,0.05295,0.59598,0.31778
49.0,0.0015,0.05294,0.59598,0.31778
49.01,0.0015,0.05294,0.59598,0.31778
49.02,0.0015,0.05294,0.59598,0.31778
49.03,0.0015,0.05294,0.59598,0.31778
49.04,0.0015,0.05294,0.59598,0.31778
49.05,0.0014,0.05294,0.59598,0.31777
49.06,0.0014,0.05294,0.59598,0.31777
49.07,0.0014,0.05294,0.59598,0.31777
49.08,0.0014,0.05294,0.59598,0.31777
49.09,0.0014,0.05294,0.59598,0.31777
49.1,0.0014,0.05294,0.59598,0.31777
49.11,0.0013,0.05294,0.59598,0.31777
49.12,0.0013,0.05294,0.59598,0.31777
49.13,0.0013,0.05294,0.59598,0.31777
49.14,0.0013,0.05294,0.59598,0.31777
49.15,0.0013,0.05294,0.59598,0.31777
49.16,0.0013,0.05294,0.59598,0.31777
49.17,0.0012,0.05294,0.59598,0.31777
49.18,0.0012,0.05294,0.59598,0.31777
49.19,0.0012,0.05294,0.59598,0.31777
49.2,0.0012,0.05294,0.59598,0.31777
49.21,0.0012,0.05294,0.59598,0.31777
49.22,0.0012,0.05294,0.59598,0.31777
49.23,0.0012,0.05294,0.59598,0.31777
49.24,0.0011,0.05294,0.59598,0.31777
49.25,0.0011,0.05294,0.59598,0.31777
49.26,0.0011,0.05294,0.59598,0.31777
49.27,0.0011,0.05294,0.59598,0.31777
49.28,0.0011,0.05294,0.59598,0.31777
49.29,0.0011,0.05294,0.59598,0.31777
49.3,0.0011,0.05294,0.59598,0.31777
49.31,0.001,0.05294,0.59598,0.31777
49.32,0.001,0.05294,0.59598,0.31777
49.33,0.001,0.05294,0.59598,0.31777
49.34,0.001,0.05294,0.59598,0.31777
49.35,0.001,0.05294,0.59598,0.31777
49.36,0.001,0.05294,0.59598,0.31777
49.37,0.001,0.05294,0.59598,0.31777
49.38,0.0009,0.05294,0.59598,0.31777
49.39,0.0009,0.05294,0.59598,0.31777
49.4,0.0009,0.05294,0.59598,0.31777
49.41,0.0009,0.05294,0.59598,0.31777
49.42,0.0009,0.05294,0.59598,0.31777
49.43,0.0009,0.05294,0.59598,0.31777
49.44,0.0009,0.05294,0.59598,0.31777
49.45,0.0009,0.05294,0.59598,0.31777
49.46,0.0008,0.05294,0.59598,0.31777
49.47,0.0008,0.05294,0.59598,0.31777
49.48,0.0008,0.05294,0.59598,0.31777
49.49,0.0008,0.05294,0.59598,0.31777
49.5,0.0008,0.05294,0.59598,0.31777
49.51,0.0008,0.05294,0.59598,0.31777
49.52,0.0008,0.05294,0.59598,0.31777
49.53,0.0008,0.05294,0.59598,0.31777
49.54,0.0007,0.05294,0.59598,0.31777
49.55,0.0007,0.05294,0.59598,0.31777
49.56,0.0007,0.05294,0.59598,0.31777
49.57,0.0007,0.05294,0.59598,0.31777
49.58,0.0007,0.05294,0.59598,0.31777
49.59,0.0007,0.05294,0.59598,0.31777
49.6,0.0007,0.05294,0.59598,0.31777
49.61,0.0007,0.05294,0.59598,0.31777
49.62,0.0007,0.05294,0.59598,0.31777
49.63,0.0006,0.05294,0.59598,0.31777
49.64,0.0006,0.05294,0.59598,0.31777
49.65,0.0006,0.05294,0.59598,0.31777
49.66,0.0006,0.05294,0.59598,0.31777
49.67,0.0006,0.05294,0.59598,0.31777
49.68,0.0006,0.05294,0.59598,0.31777
49.69,0.0006,0.05294,0.59598,0.31777
49.7,0.0006,0.05294,0.59598,0.31777
49.71,0.0006,0.05294,0.59598,0.31777
49.72,0.0006,0.05294,0.59598,0.31777
49.73,0.0005,0.05294,0.59598,0.31777
49.74,0.0005,0.05294,0.59598,0.31776
49.75,0.0005,0.05294,0.59599,0.31776
49.76,0.0005,0.05294,0.59599,0.31776
49.77,0.0005,0.05294,0.59599,0.31776
49.78,0.0005,0.05294,0.59599,0.31776
49.79,0.0005,0.05294,0.59599,0.31776
49.8,0.0005,0.05294,0.59599,0.31776
49.81,0.0005,0.05294,0.59599,0.31776
49.82,0.0005,0.05294,0.59599,0.31776
49.83,0.0005,0.05294,0.59599,0.31776
49.84,0.0004,0.05294,0.59599,0.31776
49.85,0.0004,0.05294,0.59599,0.31776
49.86,0.0004,0.05294,0.59599,0.31776
49.87,0.0004,0.05294,0.59599,0.31776
49.88,0.0004,0.05294,0.59599,0.31776
49.89,0.0004,0.05294,0.59599,0.31776
49.9,0.0004,0.05294,0.59599,0.31776
49.91,0.0004,0.05294,0.59599,0.31776
49.92,0.0004,0.05294,0.59599,0.31776
49.93,0.0004,0.05294,0.59599,0.31776
49.94,0.0004,0.05294,0.59599,0.31776
49.95,0.0004,0.05294,0.59599,0.31776
49.96,0.0004,0.05294,0.59599,0.31776
49.97,0.0003,0.05294,0.59599,0.31776
49.98,0.0003,0.05294,0.59599,0.31776
49.99,0.0003,0.05294,0.59599,0.31776
50.0,0.0003,0.05294,0.59599,0.31776
50.01,0.0003,0.05294,0.59599,0.31776
50.02,0.0003,0.05294,0.59599,0.31776
50.03,0.0003,0.05294,0.59599,0.31776
50.04,0.0003,0.05294,0.59599,0.31776
50.05,0.0003,0.05294,0.59599,0.31776
50.06,0.0003,0.05294,0.59599,0.31776
50.07,0.0003,0.05294,0.59599,0.31776
50.08,0.0003,0.05294,0.59599,0.31776
50.09,0.0003,0.05294,0.59599,0.31776
50.1,0.0003,0.05294,0.59599,0.31776
50.11,0.0002,0.05294,0.59599,0.31776
50.12,0.0002,0.05294,0.59599,0.31776
50.13,0.0002,0.05294,0.59599,0.31776
50.14,0.0002,0.05294,0.59599,0.31776
50.15,0.0002,0.05294,0.59599,0.31776
50.16,0.0002,0.05294,0.59599,0.31776
50.17,0.0002,0.05293,0.59599,0.31776
50.18,0.0002,0.05293,0.59599,0.31776
50.19,0.0002,0.05293,0.59599,0.31776
50.2,0.0002,0.05293,0.59599,0.31776
50.21,0.0002,0.05293,0.59599,0.31776
50.22,0.0002,0.05293,0.59599,0.31776
50.23,0.0002,0.05293,0.59599,0.31776
50.24,0.0002,0.05293,0.59599,0.31776
50.25,0.0002,0.05293,0.59599,0.31776
50.26,0.0002,0.05293,0.59599,0.31776
50.27,0.0002,0.05293,0.59599,0.31776
50.28,0.0002,0.05293,0.59599,0.31776
50.29,0.0002,0.05293,0.59599,0.31776
50.3,0.0001,0.05293,0.59599,0.31776
50.31,0.0001,0.05293,0.59599,0.31776
50.32,0.0001,0.05293,0.59599,0.31776
50.33,0.0001,0.05293,0.59599,0.31776
50.34,0.0001,0.05293,0.59599,0.31776
50.35,0.0001,0.05293,0.59599,0.31776
50.36,0.0001,0.05293,0.59599,0.31776
50.37,0.0001,0.05293,0.59599,0.31776
50.38,0.0001,0.05293,0.59599,0.31776
50.39,0.0001,0.05293,0.59599,0.31776
50.4,0.0001,0.05293,0.59599,0.31776
50.41,0.0001,0.05293,0.59599,0.31776
50.42,0.0001,0.05293,0.59599,0.31776
50.43,0.0001,0.05293,0.59599,0.31776
50.44,0.0001,0.05293,0.59599,0.31775
50.45,0.0001,0.05293,0.596,0.31775
50.46,0.0001,0.05293,0.596,0.31775
50.47,0.0001,0.05293,0.596,0.31775
50.48,0.0001,0.05293,0.596,0.31775
50.49,0.0001,0.05293,0.596,0.31775
50.5,0.0001,0.05293,0.596,0.31775
50.51,0.0001,0.05293,0.596,0.31775
50.52,0.0001,0.05293,0.596,0.31775
50.53,0.0001,0.05293,0.596,0.31775
50.54,0.0001,0.05293,0.596,0.31775
50.55,0.0001,0.05293,0.596,0.31775
50.56,0.0001,0.05293,0.596,0.31775
50.57,0.0001,0.05293,0.596,0.31775
50.58,0.0001,0.05293,0.596,0.31775
50.59,0.0001,0.05293,0.596,0.31775
50.6,0.0001,0.05293,0.596,0.31775
50.61,0.0001,0.05293,0.596,0.31775
50.62,0.0,0.05293,0.596,0.31775
50.63,0.0,0.05293,0.596,0.31775
50.64,0.0,0.05293,0.596,0.31775
50.65,0.0,0.05293,0.596,0.31775
50.66,0.0,0.05293,0.596,0.31775
50.67,0.0,0.05293,0.596,0.31775
50.68,0.0,0.05293,0.596,0.31775
50.69,0.0,0.05293,0.596,0.31775
50.7,0.0,0.05293,0.596,0.31775
50.71,0.0,0.05293,0.596,0.31775
50.72,0.0,0.05293,0.596,0.31775
50.73,0.0,0.05293,0.596,0.31775
50.74,0.0,0.05293,0.596,0.31775
50.75,0.0,0.05293,0.596,0.31775
50.76,0.0,0.05293,0.596,0.31775
50.77,0.0,0.05293,0.596,0.31775
50.78,0.0,0.05293,0.596,0.31775
50.79,0.0,0.05293,0.596,0.31775
50.8,0.0,0.05293,0.596,0.31775
50.81,0.0,0.05293,0.596,0.31775
50.82,0.0,0.05293,0.596,0.31775
50.83,0.0,0.05293,0.596,0.31775
50.84,0.0,0.05293,0.596,0.31775
50.85,0.0,0.05293,0.596,0.31775
50.86,0.0,0.05293,0.596,0.31775
50.87,0.0,0.05293,0.596,0.31775
50.88,0.0,0.05293,0.596,0.31775
50.89,0.0,0.05293,0.596,0.31775
50.9,0.0,0.05293,0.596,0.31775
50.91,0.0,0.05293,0.596,0.31775
50.92,0.0,0.05293,0.596,0.31775
50.93,0.0,0.05293,0.596,0.31775
50.94,0.0,0.05293,0.596,0.31775
50.95,0.0,0.05293,0.596,0.31775
50.96,0.0,0.05293,0.596,0.31775
50.97,0.0,0.05293,0.596,0.31775
50.98,0.0,0.05293,0.596,0.31775
50.99,0.0,0.05293,0.596,0.31775
51.0,0.0,0.05293,0.596,0.31775
51.01,0.0,0.05293,0.596,0.31775
51.02,0.0,0.05293,0.596,0.31775
51.03,0.0,0.05293,0.596,0.31775
51.04,0.0,0.05293,0.596,0.31775
51.05,0.0,0.05293,0.596,0.31775
51.06,0.0,0.05293,0.596,0.31775
51.07,0.0,0.05293,0.596,0.31775
51.08,0.0,0.05293,0.596,0.31775
51.09,0.0,0.05293,0.596,0.31775
51.1,0.0,0.05293,0.596,0.31775
51.11,0.0,0.05293,0.596,0.31775
51.12,0.0,0.05293,0.596,0.31775
51.13,0.0,0.05293,0.596,0.31775
51.14,0.0,0.05293,0.596,0.31775
51.15,0.0,0.05293,0.596,0.31775
51.16,0.0001,0.05293,0.596,0.31775
51.17,0.0001,0.05293,0.59601,0.31775
51.18,0.0001,0.05293,0.59601,0.31775
51.19,0.0001,0.05293,0.59601,0.31774
51.2,0.0001,0.05293,0.59601,0.31774
51.21,0.0001,0.05293,0.59601,0.31774
51.22,0.0001,0.05293,0.59601,0.31774
51.23,0.0001,0.05293,0.59601,0.31774
51.24,0.0001,0.05293,0.59601,0.31774
51.25,0.0001,0.05293,0.59601,0.31774
51.26,0.0001,0.05293,0.59601,0.31774
51.27,0.0001,0.05293,0.59601,0.31774
51.28,0.0001,0.05293,0.59601,0.31774
51.29,0.0001,0.05293,0.59601,0.31774
51.3,0.0001,0.05293,0.59601,0.31774
51.31,0.0001,0.05293,0.59601,0.31774
51.32,0.0001,0.05293,0.59601,0.31774
51.33,0.0001,0.05293,0.59601,0.31774
51.34,0.0001,0.05293,0.59601,0.31774
51.35,0.0001,0.05293,0.59601,0.31774
51.36,0.0001,0.05293,0.59601,0.31774
51.37,0.0001,0.05293,0.59601,0.31774
51.38,0.0001,0.05293,0.59601,0.31774
51.39,0.0001,0.05293,0.59601,0.31774
51.4,0.0001,0.05293,0.59601,0.31774
51.41,0.0001,0.05293,0.59601,0.31774
51.42,0.0001,0.05293,0.59601,0.31774
51.43,0.0001,0.05293,0.59601,0.31774
51.44,0.0001,0.05293,0.59601,0.31774
51.45,0.0001,0.05293,0.59601,0.31774
51.46,0.0001,0.05293,0.59601,0.31774
51.47,0.0001,0.05293,0.59601,0.31774
51.48,0.0001,0.05293,0.59601,0.31774
51.49,0.0001,0.05293,0.59601,0.31774
51.5,0.0001,0.05293,0.59601,0.31774
51.51,0.0001,0.05293,0.59601,0.31774
51.52,0.0002,0.05293,0.59601,0.31774
51.53,0.0002,0.05293,0.59601,0.31774
51.54,0.0002,0.05293,0.59601,0.31774
51.55,0.0002,0.05293,0.59601,0.31774
51.56,0.0002,0.05293,0.59601,0.31774
51.57,0.0002,0.05293,0.59601,0.31774
51.58,0.0002,0.05293,0.59601,0.31774
51.59,0.0002,0.05293,0.59601,0.31774
51.6,0.0002,0.05293,0.59601,0.31774
51.61,0.0002,0.05293,0.59601,0.31774
51.62,0.0002,0.05293,0.59601,0.31774
51.63,0.0002,0.05293,0.59601,0.31774
51.64,0.0002,0.05293,0.59601,0.31774
51.65,0.0002,0.05293,0.59601,0.31774
