f_Hz,Z_cat_Ohm,Z_dog_Ohm,BP_cat,BP_dog
100.0,62.203535,62.203539,0.00016,0.000369
101.63,61.183177,61.183181,0.000163,0.000376
103.27,60.194782,60.194786,0.000165,0.000382
104.9,59.236856,59.23686,0.000168,0.000388
106.54,58.307998,58.308002,0.000171,0.000394
108.17,57.40689,57.406894,0.000173,0.0004
109.8,56.532293,56.532297,0.000176,0.000407
111.44,55.683042,55.683046,0.000179,0.000413
113.07,54.858038,54.858042,0.000181,0.000419
114.7,54.056244,54.056248,0.000184,0.000425
116.34,53.276683,53.276687,0.000187,0.000431
117.97,52.518431,52.518435,0.000189,0.000438
119.61,51.780614,51.780619,0.000192,0.000444
121.24,51.062407,51.062412,0.000195,0.00045
122.87,50.363027,50.363032,0.000197,0.000456
124.51,49.681734,49.681738,0.0002,0.000463
126.14,49.017823,49.017827,0.000203,0.000469
127.78,48.370629,48.370633,0.000206,0.000475
129.41,47.739517,47.739522,0.000208,0.000481
131.04,47.123888,47.123893,0.000211,0.000488
132.68,46.523168,46.523173,0.000214,0.000494
134.31,45.936814,45.936819,0.000216,0.0005
135.95,45.364308,45.364312,0.000219,0.000507
137.58,44.805155,44.80516,0.000222,0.000513
139.21,44.258887,44.258892,0.000225,0.000519
140.85,43.725054,43.725059,0.000227,0.000526
142.48,43.203229,43.203234,0.00023,0.000532
144.11,42.693004,42.693009,0.000233,0.000538
145.75,42.193988,42.193993,0.000236,0.000545
147.38,41.705809,41.705814,0.000238,0.000551
149.02,41.228109,41.228114,0.000241,0.000557
150.65,40.760549,40.760554,0.000244,0.000564
152.28,40.302801,40.302807,0.000247,0.00057
153.92,39.854554,39.854559,0.00025,0.000577
155.55,39.415508,39.415513,0.000252,0.000583
157.19,38.985375,38.985381,0.000255,0.00059
158.82,38.563882,38.563887,0.000258,0.000596
160.45,38.150763,38.150769,0.000261,0.000602
162.09,37.745766,37.745772,0.000263,0.000609
163.72,37.348648,37.348654,0.000266,0.000615
165.36,36.959174,36.95918,0.000269,0.000622
166.99,36.577122,36.577128,0.000272,0.000628
168.62,36.202274,36.20228,0.000275,0.000635
170.26,35.834423,35.834429,0.000277,0.000641
171.89,35.473371,35.473377,0.00028,0.000648
173.52,35.118924,35.11893,0.000283,0.000654
175.16,34.770899,34.770905,0.000286,0.000661
176.79,34.429116,34.429122,0.000289,0.000668
178.43,34.093405,34.093411,0.000292,0.000674
180.06,33.7636,33.763607,0.000295,0.000681
181.69,33.439542,33.439549,0.000297,0.000687
183.33,33.121078,33.121084,0.0003,0.000694
184.96,32.808058,32.808065,0.000303,0.000701
186.6,32.50034,32.500347,0.000306,0.000707
188.23,32.197787,32.197793,0.000309,0.000714
189.86,31.900263,31.90027,0.000312,0.00072
191.5,31.607642,31.607649,0.000315,0.000727
193.13,31.319798,31.319805,0.000317,0.000734
194.76,31.036611,31.036618,0.00032,0.00074
196.4,30.757965,30.757972,0.000323,0.000747
198.03,30.483748,30.483755,0.000326,0.000754
199.67,30.213851,30.213858,0.000329,0.000761
201.3,29.948168,29.948175,0.000332,0.000767
202.93,29.686598,29.686605,0.000335,0.000774
204.57,29.429043,29.42905,0.000338,0.000781
206.2,29.175406,29.175413,0.000341,0.000788
207.84,28.925596,28.925603,0.000344,0.000795
209.47,28.679522,28.67953,0.000347,0.000801
211.1,28.437099,28.437107,0.00035,0.000808
212.74,28.198242,28.19825,0.000353,0.000815
214.37,27.96287,27.962877,0.000356,0.000822
216.01,27.730902,27.73091,0.000359,0.000829
217.64,27.502264,27.502272,0.000362,0.000836
219.27,27.27688,27.276888,0.000365,0.000843
220.91,27.054678,27.054686,0.000368,0.000849
222.54,26.835588,26.835596,0.000371,0.000856
224.17,26.619542,26.61955,0.000374,0.000863
225.81,26.406474,26.406482,0.000377,0.00087
227.44,26.19632,26.196328,0.00038,0.000877
229.08,25.989017,25.989025,0.000383,0.000884
230.71,25.784505,25.784513,0.000386,0.000891
232.34,25.582725,25.582733,0.000389,0.000898
233.98,25.383619,25.383628,0.000392,0.000905
235.61,25.187133,25.187142,0.000395,0.000912
237.25,24.993212,24.99322,0.000398,0.00092
238.88,24.801803,24.801811,0.000401,0.000927
240.51,24.612855,24.612863,0.000404,0.000934
242.15,24.426318,24.426327,0.000407,0.000941
243.78,24.242144,24.242153,0.00041,0.000948
245.42,24.060286,24.060295,0.000413,0.000955
247.05,23.880697,23.880706,0.000416,0.000962
248.68,23.703334,23.703343,0.00042,0.00097
250.32,23.528151,23.52816,0.000423,0.000977
251.95,23.355108,23.355117,0.000426,0.000984
253.58,23.184162,23.184172,0.000429,0.000991
255.22,23.015274,23.015283,0.000432,0.000999
256.85,22.848403,22.848413,0.000435,0.001006
258.49,22.683513,22.683522,0.000438,0.001013
260.12,22.520565,22.520574,0.000442,0.00102
261.75,22.359523,22.359532,0.000445,0.001028
263.39,22.200351,22.200361,0.000448,0.001035
265.02,22.043016,22.043026,0.000451,0.001043
266.66,21.887483,21.887493,0.000454,0.00105
268.29,21.733719,21.733729,0.000458,0.001057
269.92,21.581692,21.581702,0.000461,0.001065
271.56,21.431372,21.431382,0.000464,0.001072
273.19,21.282726,21.282736,0.000467,0.00108
274.82,21.135726,21.135736,0.00047,0.001087
276.46,20.990342,20.990353,0.000474,0.001095
278.09,20.846546,20.846557,0.000477,0.001102
279.73,20.70431,20.70432,0.00048,0.00111
281.36,20.563607,20.563617,0.000484,0.001118
282.99,20.424409,20.42442,0.000487,0.001125
284.63,20.286692,20.286703,0.00049,0.001133
286.26,20.15043,20.150441,0.000493,0.001141
287.9,20.015598,20.015609,0.000497,0.001148
289.53,19.882172,19.882182,0.0005,0.001156
291.16,19.750128,19.750139,0.000503,0.001164
292.8,19.619443,19.619454,0.000507,0.001171
294.43,19.490094,19.490105,0.00051,0.001179
296.07,19.36206,19.362071,0.000514,0.001187
297.7,19.235319,19.23533,0.000517,0.001195
299.33,19.109849,19.109861,0.00052,0.001203
300.97,18.98563,18.985642,0.000524,0.001211
302.6,18.862642,18.862653,0.000527,0.001218
304.23,18.740864,18.740876,0.000531,0.001226
305.87,18.620278,18.620289,0.000534,0.001234
307.5,18.500864,18.500876,0.000537,0.001242
309.14,18.382604,18.382615,0.000541,0.00125
310.77,18.265479,18.265491,0.000544,0.001258
312.4,18.149472,18.149484,0.000548,0.001266
314.04,18.034566,18.034577,0.000551,0.001274
315.67,17.920742,17.920754,0.000555,0.001282
317.31,17.807985,17.807997,0.000558,0.001291
318.94,17.696278,17.696291,0.000562,0.001299
320.57,17.585606,17.585618,0.000565,0.001307
322.21,17.475951,17.475963,0.000569,0.001315
323.84,17.3673,17.367312,0.000573,0.001323
325.48,17.259636,17.259648,0.000576,0.001332
327.11,17.152945,17.152957,0.00058,0.00134
328.74,17.047213,17.047225,0.000583,0.001348
330.38,16.942425,16.942437,0.000587,0.001356
332.01,16.838567,16.83858,0.000591,0.001365
333.64,16.735626,16.735638,0.000594,0.001373
335.28,16.633588,16.633601,0.000598,0.001382
336.91,16.53244,16.532453,0.000601,0.00139
338.55,16.432169,16.432183,0.000605,0.001399
340.18,16.332764,16.332777,0.000609,0.001407
341.81,16.23421,16.234223,0.000613,0.001416
343.45,16.136496,16.136509,0.000616,0.001424
345.08,16.03961,16.039624,0.00062,0.001433
346.72,15.943541,15.943555,0.000624,0.001441
348.35,15.848277,15.84829,0.000627,0.00145
349.98,15.753806,15.75382,0.000631,0.001459
351.62,15.660118,15.660131,0.000635,0.001468
353.25,15.567201,15.567215,0.000639,0.001476
354.88,15.475046,15.47506,0.000643,0.001485
356.52,15.383641,15.383655,0.000646,0.001494
358.15,15.292976,15.29299,0.00065,0.001503
359.79,15.203042,15.203056,0.000654,0.001512
361.42,15.113828,15.113842,0.000658,0.001521
363.05,15.025324,15.025339,0.000662,0.00153
364.69,14.937522,14.937536,0.000666,0.001539
366.32,14.850411,14.850426,0.00067,0.001548
367.96,14.763983,14.763997,0.000674,0.001557
369.59,14.678228,14.678243,0.000677,0.001566
371.22,14.593137,14.593152,0.000681,0.001575
372.86,14.508703,14.508718,0.000685,0.001584
374.49,14.424915,14.42493,0.000689,0.001593
376.13,14.341767,14.341782,0.000693,0.001602
377.76,14.259248,14.259263,0.000697,0.001612
379.39,14.177352,14.177368,0.000701,0.001621
381.03,14.096071,14.096086,0.000705,0.00163
382.66,14.015396,14.015411,0.00071,0.00164
384.29,13.935319,13.935335,0.000714,0.001649
385.93,13.855834,13.855849,0.000718,0.001659
387.56,13.776932,13.776948,0.000722,0.001668
389.2,13.698607,13.698622,0.000726,0.001678
390.83,13.62085,13.620866,0.00073,0.001687
392.46,13.543656,13.543672,0.000734,0.001697
394.1,13.467016,13.467032,0.000738,0.001707
395.73,13.390925,13.390941,0.000743,0.001716
397.37,13.315375,13.315391,0.000747,0.001726
399.0,13.240359,13.240375,0.000751,0.001736
400.63,13.165872,13.165888,0.000755,0.001746
402.27,13.091906,13.091923,0.00076,0.001755
403.9,13.018456,13.018472,0.000764,0.001765
405.54,12.945515,12.945531,0.000768,0.001775
407.17,12.873077,12.873093,0.000772,0.001785
408.8,12.801136,12.801152,0.000777,0.001795
410.44,12.729685,12.729702,0.000781,0.001805
412.07,12.658721,12.658737,0.000786,0.001816
413.7,12.588235,12.588252,0.00079,0.001826
415.34,12.518223,12.518241,0.000794,0.001836
416.97,12.44868,12.448697,0.000799,0.001846
418.61,12.379599,12.379616,0.000803,0.001856
420.24,12.310976,12.310993,0.000808,0.001867
421.87,12.242804,12.242822,0.000812,0.001877
423.51,12.17508,12.175097,0.000817,0.001888
425.14,12.107797,12.107815,0.000821,0.001898
426.78,12.040951,12.040968,0.000826,0.001909
428.41,11.974536,11.974554,0.00083,0.001919
430.04,11.908548,11.908566,0.000835,0.00193
431.68,11.842981,11.842999,0.00084,0.001941
433.31,11.777832,11.77785,0.000844,0.001951
434.94,11.713095,11.713113,0.000849,0.001962
436.58,11.648766,11.648784,0.000854,0.001973
438.21,11.58484,11.584858,0.000858,0.001984
439.85,11.521312,11.521331,0.000863,0.001995
441.48,11.458179,11.458198,0.000868,0.002006
443.11,11.395436,11.395455,0.000873,0.002017
444.75,11.333078,11.333097,0.000877,0.002028
446.38,11.271102,11.271121,0.000882,0.002039
448.02,11.209502,11.209522,0.000887,0.00205
449.65,11.148276,11.148296,0.000892,0.002061
451.28,11.087419,11.087439,0.000897,0.002073
452.92,11.026927,11.026946,0.000902,0.002084
454.55,10.966796,10.966815,0.000907,0.002096
456.19,10.907022,10.907042,0.000912,0.002107
457.82,10.847601,10.847621,0.000917,0.002119
459.45,10.788531,10.78855,0.000922,0.00213
461.09,10.729806,10.729826,0.000927,0.002142
462.72,10.671423,10.671443,0.000932,0.002154
464.35,10.613379,10.613399,0.000937,0.002165
465.99,10.555669,10.55569,0.000942,0.002177
467.62,10.498292,10.498312,0.000947,0.002189
469.26,10.441242,10.441263,0.000952,0.002201
470.89,10.384517,10.384538,0.000958,0.002213
472.52,10.328114,10.328134,0.000963,0.002225
474.16,10.272028,10.272049,0.000968,0.002237
475.79,10.216257,10.216278,0.000973,0.00225
477.43,10.160798,10.160819,0.000979,0.002262
479.06,10.105646,10.105668,0.000984,0.002274
480.69,10.0508,10.050822,0.000989,0.002287
482.33,9.996256,9.996278,0.000995,0.002299
483.96,9.942011,9.942033,0.001,0.002312
485.6,9.888062,9.888084,0.001006,0.002324
487.23,9.834406,9.834428,0.001011,0.002337
488.86,9.78104,9.781062,0.001017,0.00235
490.5,9.727961,9.727983,0.001022,0.002362
492.13,9.675166,9.675188,0.001028,0.002375
493.76,9.622653,9.622675,0.001033,0.002388
495.4,9.570418,9.570441,0.001039,0.002401
497.03,9.51846,9.518482,0.001045,0.002414
498.67,9.466774,9.466797,0.00105,0.002428
500.3,9.415359,9.415382,0.001056,0.002441
501.93,9.364212,9.364235,0.001062,0.002454
503.57,9.31333,9.313354,0.001068,0.002468
505.2,9.262711,9.262735,0.001074,0.002481
506.84,9.212353,9.212376,0.001079,0.002495
508.47,9.162251,9.162275,0.001085,0.002508
510.1,9.112405,9.112429,0.001091,0.002522
511.74,9.062812,9.062836,0.001097,0.002536
513.37,9.013469,9.013493,0.001103,0.00255
515.01,8.964374,8.964398,0.001109,0.002564
516.64,8.915525,8.915549,0.001115,0.002578
518.27,8.866919,8.866943,0.001121,0.002592
519.91,8.818554,8.818578,0.001128,0.002606
521.54,8.770427,8.770452,0.001134,0.00262
523.17,8.722537,8.722562,0.00114,0.002635
524.81,8.674882,8.674907,0.001146,0.002649
526.44,8.627458,8.627483,0.001153,0.002664
528.08,8.580265,8.58029,0.001159,0.002678
529.71,8.533299,8.533324,0.001165,0.002693
531.34,8.486559,8.486584,0.001172,0.002708
532.98,8.440042,8.440068,0.001178,0.002723
534.61,8.393747,8.393773,0.001185,0.002738
536.25,8.347672,8.347698,0.001191,0.002753
537.88,8.301814,8.30184,0.001198,0.002768
539.51,8.256172,8.256198,0.001204,0.002784
541.15,8.210743,8.210769,0.001211,0.002799
542.78,8.165526,8.165552,0.001218,0.002815
544.41,8.120519,8.120545,0.001225,0.00283
546.05,8.07572,8.075746,0.001231,0.002846
547.68,8.031127,8.031153,0.001238,0.002862
549.32,7.986738,7.986764,0.001245,0.002878
550.95,7.942551,7.942578,0.001252,0.002894
552.58,7.898565,7.898592,0.001259,0.00291
554.22,7.854778,7.854805,0.001266,0.002926
555.85,7.811188,7.811215,0.001273,0.002942
557.49,7.767793,7.767821,0.00128,0.002959
559.12,7.724592,7.72462,0.001287,0.002975
560.75,7.681583,7.68161,0.001295,0.002992
562.39,7.638764,7.638792,0.001302,0.003009
564.02,7.596133,7.596161,0.001309,0.003025
565.66,7.55369,7.553718,0.001316,0.003042
567.29,7.511432,7.51146,0.001324,0.00306
568.92,7.469357,7.469386,0.001331,0.003077
570.56,7.427465,7.427494,0.001339,0.003094
572.19,7.385754,7.385783,0.001346,0.003112
573.82,7.344221,7.34425,0.001354,0.003129
575.46,7.302866,7.302896,0.001362,0.003147
577.09,7.261688,7.261717,0.001369,0.003165
578.73,7.220683,7.220713,0.001377,0.003183
580.36,7.179852,7.179882,0.001385,0.003201
581.99,7.139192,7.139222,0.001393,0.003219
583.63,7.098703,7.098733,0.001401,0.003237
585.26,7.058382,7.058413,0.001409,0.003256
586.9,7.018229,7.018259,0.001417,0.003275
588.53,6.978242,6.978272,0.001425,0.003293
590.16,6.938419,6.93845,0.001433,0.003312
591.8,6.898759,6.89879,0.001441,0.003331
593.43,6.859261,6.859293,0.00145,0.003351
595.07,6.819924,6.819956,0.001458,0.00337
596.7,6.780746,6.780778,0.001466,0.003389
598.33,6.741726,6.741758,0.001475,0.003409
599.97,6.702862,6.702894,0.001484,0.003429
601.6,6.664154,6.664186,0.001492,0.003449
603.23,6.6256,6.625632,0.001501,0.003469
604.87,6.587199,6.587231,0.00151,0.003489
606.5,6.548949,6.548982,0.001518,0.003509
608.14,6.51085,6.510883,0.001527,0.00353
609.77,6.4729,6.472933,0.001536,0.00355
611.4,6.435097,6.435131,0.001545,0.003571
613.04,6.397442,6.397476,0.001554,0.003592
614.67,6.359932,6.359966,0.001564,0.003614
616.31,6.322567,6.322601,0.001573,0.003635
617.94,6.285345,6.285379,0.001582,0.003656
619.57,6.248265,6.248299,0.001591,0.003678
621.21,6.211326,6.211361,0.001601,0.0037
622.84,6.174527,6.174562,0.00161,0.003722
624.47,6.137867,6.137902,0.00162,0.003744
626.11,6.101345,6.10138,0.00163,0.003767
627.74,6.064959,6.064995,0.00164,0.003789
629.38,6.028709,6.028745,0.001649,0.003812
631.01,5.992594,5.99263,0.001659,0.003835
632.64,5.956612,5.956648,0.001669,0.003858
634.28,5.920762,5.920799,0.00168,0.003882
635.91,5.885044,5.885081,0.00169,0.003905
637.55,5.849457,5.849494,0.0017,0.003929
639.18,5.813999,5.814036,0.00171,0.003953
640.81,5.778669,5.778706,0.001721,0.003977
642.45,5.743467,5.743505,0.001731,0.004001
644.08,5.708392,5.708429,0.001742,0.004026
645.72,5.673442,5.673479,0.001753,0.004051
647.35,5.638616,5.638654,0.001764,0.004076
648.98,5.603914,5.603953,0.001774,0.004101
650.62,5.569335,5.569374,0.001785,0.004127
652.25,5.534878,5.534917,0.001797,0.004152
653.88,5.500542,5.500581,0.001808,0.004178
655.52,5.466325,5.466365,0.001819,0.004204
657.15,5.432228,5.432268,0.001831,0.004231
658.79,5.398249,5.398289,0.001842,0.004257
660.42,5.364387,5.364427,0.001854,0.004284
662.05,5.330642,5.330682,0.001865,0.004311
663.69,5.297013,5.297053,0.001877,0.004339
665.32,5.263498,5.263538,0.001889,0.004366
666.96,5.230097,5.230138,0.001901,0.004394
668.59,5.196809,5.19685,0.001913,0.004422
670.22,5.163633,5.163675,0.001926,0.004451
671.86,5.130569,5.130611,0.001938,0.004479
673.49,5.097615,5.097657,0.001951,0.004508
675.13,5.064772,5.064814,0.001963,0.004538
676.76,5.032037,5.032079,0.001976,0.004567
678.39,4.99941,4.999453,0.001989,0.004597
680.03,4.966891,4.966934,0.002002,0.004627
681.66,4.934479,4.934522,0.002015,0.004657
683.29,4.902172,4.902216,0.002028,0.004688
684.93,4.869971,4.870015,0.002042,0.004719
686.56,4.837874,4.837918,0.002055,0.00475
688.2,4.805881,4.805925,0.002069,0.004782
689.83,4.77399,4.774035,0.002083,0.004814
691.46,4.742202,4.742247,0.002097,0.004846
693.1,4.710515,4.710561,0.002111,0.004879
694.73,4.67893,4.678975,0.002125,0.004912
696.37,4.647444,4.64749,0.00214,0.004945
698.0,4.616057,4.616104,0.002154,0.004979
699.63,4.584769,4.584816,0.002169,0.005013
701.27,4.553579,4.553626,0.002184,0.005047
702.9,4.522487,4.522534,0.002199,0.005082
704.53,4.491491,4.491538,0.002214,0.005117
706.17,4.46059,4.460639,0.002229,0.005152
707.8,4.429786,4.429834,0.002245,0.005188
709.44,4.399075,4.399124,0.00226,0.005224
711.07,4.368459,4.368508,0.002276,0.005261
712.7,4.337936,4.337985,0.002292,0.005298
714.34,4.307506,4.307555,0.002309,0.005335
715.97,4.277167,4.277218,0.002325,0.005373
717.61,4.24692,4.246971,0.002341,0.005411
719.24,4.216764,4.216815,0.002358,0.00545
720.87,4.186698,4.18675,0.002375,0.005489
722.51,4.156722,4.156774,0.002392,0.005529
724.14,4.126835,4.126887,0.00241,0.005569
725.78,4.097035,4.097088,0.002427,0.005609
727.41,4.067324,4.067377,0.002445,0.00565
729.04,4.0377,4.037753,0.002463,0.005692
730.68,4.008162,4.008216,0.002481,0.005734
732.31,3.978711,3.978765,0.002499,0.005776
733.94,3.949344,3.949399,0.002518,0.005819
735.58,3.920063,3.920118,0.002537,0.005863
737.21,3.890866,3.890921,0.002556,0.005907
738.85,3.861753,3.861808,0.002575,0.005951
740.48,3.832723,3.832779,0.002594,0.005996
742.11,3.803775,3.803831,0.002614,0.006042
743.75,3.77491,3.774966,0.002634,0.006088
745.38,3.746126,3.746183,0.002654,0.006135
747.02,3.717423,3.71748,0.002675,0.006182
748.65,3.6888,3.688859,0.002696,0.00623
750.28,3.660258,3.660316,0.002717,0.006279
751.92,3.631795,3.631854,0.002738,0.006328
753.55,3.603411,3.60347,0.00276,0.006378
755.19,3.575105,3.575165,0.002781,0.006428
756.82,3.546877,3.546938,0.002804,0.006479
758.45,3.518727,3.518788,0.002826,0.006531
760.09,3.490653,3.490715,0.002849,0.006584
761.72,3.462656,3.462718,0.002872,0.006637
763.35,3.434735,3.434797,0.002895,0.006691
764.99,3.406889,3.406952,0.002919,0.006746
766.62,3.379118,3.379181,0.002943,0.006801
768.26,3.351422,3.351486,0.002967,0.006857
769.89,3.323799,3.323864,0.002992,0.006914
771.52,3.29625,3.296315,0.003017,0.006972
773.16,3.268774,3.26884,0.003042,0.007031
774.79,3.241371,3.241437,0.003068,0.00709
776.43,3.21404,3.214107,0.003094,0.00715
778.06,3.18678,3.186848,0.00312,0.007212
779.69,3.159592,3.15966,0.003147,0.007274
781.33,3.132474,3.132543,0.003174,0.007337
782.96,3.105427,3.105496,0.003202,0.0074
784.59,3.07845,3.07852,0.00323,0.007465
786.23,3.051542,3.051613,0.003259,0.007531
787.86,3.024703,3.024774,0.003288,0.007598
789.5,2.997933,2.998005,0.003317,0.007666
791.13,2.971231,2.971303,0.003347,0.007735
792.76,2.944597,2.94467,0.003377,0.007805
794.4,2.91803,2.918104,0.003408,0.007876
796.03,2.89153,2.891604,0.003439,0.007948
797.67,2.865096,2.865171,0.003471,0.008021
799.3,2.838729,2.838805,0.003503,0.008096
800.93,2.812427,2.812504,0.003536,0.008171
802.57,2.786191,2.786268,0.003569,0.008248
804.2,2.760019,2.760097,0.003603,0.008327
805.84,2.733912,2.733991,0.003637,0.008406
807.47,2.707869,2.707949,0.003672,0.008487
809.1,2.68189,2.68197,0.003708,0.008569
810.74,2.655974,2.656055,0.003744,0.008653
812.37,2.630122,2.630203,0.003781,0.008738
814.0,2.604331,2.604414,0.003818,0.008824
815.64,2.578603,2.578686,0.003856,0.008912
817.27,2.552937,2.553021,0.003895,0.009002
818.91,2.527332,2.527417,0.003935,0.009093
820.54,2.501788,2.501874,0.003975,0.009186
822.17,2.476305,2.476392,0.004016,0.00928
823.81,2.450883,2.45097,0.004057,0.009377
825.44,2.42552,2.425608,0.0041,0.009475
827.08,2.400217,2.400306,0.004143,0.009575
828.71,2.374973,2.375064,0.004187,0.009676
830.34,2.349789,2.34988,0.004232,0.00978
831.98,2.324662,2.324755,0.004278,0.009886
833.61,2.299594,2.299688,0.004324,0.009994
835.25,2.274585,2.274679,0.004372,0.010103
836.88,2.249632,2.249728,0.00442,0.010216
838.51,2.224737,2.224833,0.00447,0.01033
840.15,2.199899,2.199996,0.00452,0.010446
841.78,2.175117,2.175216,0.004572,0.010565
843.41,2.150392,2.150491,0.004624,0.010687
845.05,2.125722,2.125823,0.004678,0.010811
846.68,2.101108,2.10121,0.004733,0.010938
848.32,2.07655,2.076653,0.004789,0.011067
849.95,2.052046,2.05215,0.004846,0.011199
851.58,2.027597,2.027703,0.004904,0.011334
853.22,2.003202,2.003309,0.004964,0.011472
854.85,1.978861,1.97897,0.005025,0.011613
856.49,1.954574,1.954684,0.005088,0.011757
858.12,1.930341,1.930452,0.005151,0.011905
859.75,1.90616,1.906273,0.005217,0.012056
861.39,1.882033,1.882147,0.005284,0.012211
863.02,1.857957,1.858073,0.005352,0.012369
864.65,1.833934,1.834051,0.005422,0.012531
866.29,1.809963,1.810082,0.005494,0.012697
